Gene_name,Com_Genes_No
GYPA,2959
DMRTC1B,2960
OLAH,2962
ARPC5,2959
FAM207A,2961
PRAMEF15,2961
SAGE1,2958
CERK,2960
ADPRM,2962
CDC5L,2960
TAAR9,2961
RAB25,2959
ENSG00000285880,2962
RAP1GAP2,2961
FAM204A,2959
LAT,2960
TRAPPC8,2962
WDR33,2960
MYL1,2961
CCDC68,2962
NRIP3,2960
UBXN4,2959
EMCN,2961
OR5B17,2958
HSBP1L1,2962
RNF185,2963
KRTAP1-3,2961
CLTC,2962
SCLT1,2961
TRAV29DV5,2962
SPATA20,2958
PRDM7,2959
TERT,2961
SHCBP1L,2961
RFC2,2960
MESP2,2959
REPIN1,2960
SULT2B1,2961
ENSG00000111780,2960
FAM47B,2960
PLET1,2959
HLA-DRA,2959
SIGLEC5,2959
KRTAP4-7,2960
TRMT44,2961
SH3GL1,2960
TM7SF2,2961
HCFC1R1,2960
KCTD15,2959
DDRGK1,2961
SMURF2,2960
ASIC5,2960
H2AZ1,2960
ATAD2,2960
TM2D2,2960
SCAMP2,2962
SNTA1,2960
MTG2,2960
PNMA8C,2960
DPYD,2960
WDR87,2960
PRKAR1A,2960
SLC17A4,2960
IGKV3-7,2960
SYVN1,2960
ATP5PD,2961
CENPA,2960
MRPL30,2960
EPHB2,2959
LGALS9C,2961
DERPC,2961
KRTAP3-1,2960
KLLN,2961
ABCA12,2961
RIMBP3B,2960
MRPL15,2960
TRAV12-1,2960
RTKN2,2959
NMUR2,2959
GRB10,2959
C4orf46,2960
KLF10,2961
TGM1,2959
CD244,2960
DUSP1,2960
SLC35B2,2961
PRRT2,2959
NUDT4B,2961
C4orf36,2961
NRDC,2962
RBM42,2961
GRIP1,2960
SUN3,2960
TNFAIP8,2959
CDV3,2960
ARRDC5,2958
SOHLH1,2961
SPICE1,2958
AKT1,2959
HS3ST2,2961
IL31RA,2958
FAM171A2,2959
OPRPN,2961
DDX11,2960
OGT,2960
MT-ATP6,2960
MXD3,2959
MAN1A2,2960
FASTKD3,2961
PRMT9,2962
MOG,2961
CCDC125,2962
OR8D1,2960
PTGDR,2961
ITSN1,2961
UTP6,2961
GGACT,2959
RESP18,2961
MAPK15,2961
CRYBA2,2959
OCRL,2960
AMY1B,2960
ITPR1,2961
SCAF1,2959
SLC25A18,2961
OR10R2,2959
TRMT2A,2961
SMARCD2,2961
ADAM33,2959
MZB1,2959
OR52N1,2959
VIPR2,2960
RTP3,2961
OR10P1,2960
NPC1L1,2959
HNRNPCL4,2962
IL10RA,2959
PSMC5,2961
SNX16,2959
C8orf58,2957
SNTG2,2962
MMP13,2960
PAM16,2961
IL4I1,2961
MYB,2959
CRYBB3,2961
TCN2,2960
LCE3E,2959
PPTC7,2961
DHRS3,2959
SHANK1,2961
OR52B2,2959
KRTAP19-2,2962
CARD6,2961
KLF3,2959
SLC38A10,2960
BMP10,2958
TFAP2B,2961
STARD13,2961
HOXA4,2962
PLAC8,2960
SH2D6,2959
FMOD,2960
MFSD6L,2962
WFDC10B,2960
UBOX5,2962
GCNT4,2960
GDA,2960
LRRC34,2960
FILIP1L,2961
GRAPL,2961
OR2D3,2960
ERN2,2960
CCDC130,2959
LPIN2,2960
ENSG00000268790,2960
DMWD,2960
NR2E3,2960
NLGN1,2960
TAS2R1,2958
RRP7A,2961
PANK3,2962
SMG5,2961
TPSAB1,2960
CACNA1B,2959
KRTAP13-4,2960
ARHGEF12,2961
C1orf185,2961
DNAH14,2961
TBCA,2961
B3GALT1,2961
RETREG1,2960
RABEPK,2958
C19orf67,2959
LHX2,2960
POLM,2960
MAP2K7,2960
ANP32E,2959
EIF2B4,2959
TRIM71,2960
NUCB2,2959
IFTAP,2960
KRTAP9-4,2961
PLCB1,2961
MRPL3,2961
DEDD,2961
CKMT1A,2959
EFTUD2,2960
SNRNP35,2960
POTEG,2958
ADIPOR2,2961
DHX16,2960
SLC49A4,2962
NPL,2960
PTPN13,2960
CCL4L2,2959
FANK1,2963
PPCDC,2960
CARNMT1,2959
CD86,2961
RANGRF,2958
TAF7,2960
ZSCAN9,2960
SCIMP,2960
PSG6,2960
TSPAN13,2959
LSS,2960
TMEM115,2960
ZEB1,2961
FKBP5,2962
AGBL1,2961
RNF157,2961
MALRD1,2960
IKBKB,2960
RGS9,2961
ETFDH,2959
TRAV10,2960
FAM222A,2960
GSDMA,2959
TRPS1,2961
DERL3,2960
NAV1,2961
DHX34,2960
ANXA1,2961
CRACDL,2960
DNAJA1,2961
CRBN,2961
POMT1,2958
TMCC1,2960
KRT2,2962
CACYBP,2958
PSD4,2962
EXT1,2961
TRAJ17,2962
LDHC,2960
TMEM222,2960
SLC9A2,2959
GLIPR2,2959
P2RY11,2961
PCSK4,2961
GPHB5,2960
MYO5C,2960
RBM3,2960
FAM25A,2960
PLEKHH1,2959
KLK1,2959
CSF3R,2961
NFKBIZ,2960
ZNF852,2962
FAM86B1,2961
SETD4,2961
BRK1,2961
CNFN,2961
ZNF304,2960
GLRA2,2960
KCNH3,2960
RDH16,2959
SMIM9,2959
PAPOLB,2958
DEFB125,2959
ANO10,2961
FAM131C,2960
NFATC4,2959
PDLIM7,2960
SZRD1,2962
NYX,2959
WNT3A,2960
ACHE,2961
C19orf73,2961
HDGFL1,2960
IRGQ,2959
NIPAL2,2960
UTS2,2961
CDRT15,2960
KRT75,2962
PRRG1,2959
PLXDC1,2959
FBXL13,2958
PUS7,2959
HNRNPF,2960
MAP3K1,2961
GALNT3,2960
KAT14,2961
CPNE7,2960
UBE2T,2962
BMX,2962
STK16,2961
KAT7,2961
TMEM151A,2958
THY1,2962
ACE2,2960
KYAT3,2961
ASPHD1,2961
HSPA1B,2959
SPCS1,2961
IDI1,2961
IQCE,2958
RBP3,2960
RRP9,2960
CLDN14,2959
ZSWIM5,2961
DHRS7,2962
GPSM2,2960
ZBTB1,2958
SLC30A10,2958
CLCC1,2960
SCYGR5,2961
SEH1L,2961
OTOGL,2959
CELA2A,2962
EPPK1,2962
RIPOR1,2961
ORC6,2960
ZNF10,2961
CSNK1G1,2960
IGSF11,2959
LRP1B,2959
PDZD11,2960
MFSD11,2959
AMBN,2960
AP1S3,2960
SPTY2D1,2961
GPR61,2961
TSNAX-DISC1,2960
TTLL8,2960
LEMD3,2960
OR2B11,2959
MRPS28,2961
DDX18,2960
IGHD1-26,2960
KIF7,2961
ELAVL4,2961
H4C8,2961
ATP8B1,2961
DBF4B,2960
RPP21,2960
CCDC81,2959
MPI,2961
MOCOS,2959
TIMM44,2961
ENSG00000279073,2958
OR4K14,2959
CDH22,2962
SLC9A8,2959
TADA2A,2961
MPP7,2960
TNFRSF8,2960
PABPC1L2B,2961
STK32A,2960
RNF31,2962
SERPINA4,2959
TRIM48,2962
MAPK8IP1,2960
