Gene_name,Com_Genes_No
CPSF4,2968
OTUD5,2969
CAMK2G,2968
ZNF726,2969
ACTL6A,2968
TIMM8A,2968
ANKHD1,2967
EZHIP,2968
TBX19,2968
BTD,2969
SLC16A4,2967
PRSS1,2967
EVI5,2968
HTR1D,2969
BRD3,2968
MEX3A,2968
SOWAHB,2968
IGHV5-10-1,2968
OR6K6,2968
RIMKLB,2968
SYS1,2968
SOWAHD,2968
DOK5,2968
CAND1,2968
GSK3A,2967
ACTR3C,2968
ZCCHC4,2968
TRBV27,2967
PIF1,2968
TBX22,2968
GRIK5,2968
MYH10,2967
ZC3H12A,2968
URM1,2968
APOL4,2967
SHOC1,2968
ZBED2,2968
RASSF4,2968
ADIG,2968
EBPL,2968
MINPP1,2968
RSPO1,2968
ENSG00000288715,2968
KTN1,2969
ANKLE1,2968
KCNIP1,2967
DYNLT4,2968
CCDC152,2969
SPINK14,2968
DNASE1L3,2966
TREML4,2968
TUBB4B,2968
HDHD3,2968
WDR44,2968
CD248,2967
DDHD2,2968
FGL1,2968
VPS18,2968
DUSP8,2968
HACD1,2967
IGLV1-44,2968
ENSG00000267618,2968
IARS1,2968
NFASC,2968
ENSG00000288671,2968
BASP1,2967
RGS17,2967
CNKSR2,2968
GTF3C4,2967
MT3,2967
MICB,2968
TCTA,2969
P4HA3,2967
CCNO,2970
SLIT3,2968
HOXB9,2968
OR4A15,2968
ZRANB1,2967
ATP1B2,2968
HSD17B3,2967
SAMSN1,2967
SPATA46,2968
SERPINF1,2966
PSMC3IP,2968
HNRNPM,2967
INIP,2968
PNLIPRP1,2968
OPN1LW,2968
GSX2,2968
ADCY9,2967
ULK4,2968
GAS2L1,2968
ADM2,2967
ZNF302,2967
SLC34A2,2968
SEPTIN7,2967
TSNAXIP1,2969
RETNLB,2969
HOXC8,2968
TNS2,2969
GNRH1,2968
ZNF385D,2965
TCF19,2968
PLAAT2,2967
LY6G6F,2968
ERI2,2968
MYOCOS,2968
VSIG10L,2968
IL3,2969
CCDC69,2968
SH3BP5,2968
TBC1D22B,2969
EPB41L4B,2968
CDK1,2968
IRGM,2969
SFMBT1,2968
TP63,2968
AP4S1,2968
MRM2,2968
FAM200A,2967
NUTM2D,2968
GPN2,2969
ARHGEF35,2968
RHD,2968
THAP10,2967
TEX13A,2968
WNT16,2968
ENSG00000205045,2966
CROCC2,2968
STEAP1B,2969
NRF1,2968
SNAI3,2968
ZCCHC24,2968
MAP3K19,2969
SARAF,2967
ST3GAL6,2968
ATP5ME,2967
LARGE2,2968
ABLIM3,2968
CD93,2968
VAX2,2968
YIF1B,2967
B4GALNT1,2967
IBTK,2968
OPALIN,2967
SLC25A29,2967
CTTN,2969
TREML2,2968
CNBD1,2968
SLITRK5,2968
ENSG00000288712,2968
FETUB,2969
LRRC36,2968
TLE1,2968
MARCHF9,2968
RAB3C,2967
CCNL1,2968
RHOF,2967
ENSG00000286022,2968
BRD2,2968
ZNF646,2968
TSPAN2,2968
PSMB5,2968
RPL29,2968
NSMCE1,2967
C11orf53,2967
OR13H1,2969
ERFE,2968
PIAS1,2969
RAB40AL,2968
PTPDC1,2968
MGAT4D,2968
RPS19,2968
ARFIP1,2968
LIMS2,2968
MAB21L1,2968
TRIM62,2967
PAWR,2968
UXT,2967
PER2,2968
NTN1,2968
TRAJ18,2968
PLEC,2967
SLC23A3,2968
OR5B17,2968
TAS2R14,2967
TBC1D5,2968
GFOD2,2968
NCLN,2968
LIPE,2968
SLC24A4,2967
FBN2,2969
CACNG1,2968
PITX2,2969
COX7B2,2967
OR8K3,2968
ENSG00000287725,2968
HENMT1,2968
CENPK,2968
SCART1,2968
FMO5,2969
EVA1B,2967
KANSL1,2969
ECPAS,2967
TAS2R60,2968
SRGAP2B,2967
PER1,2968
TIRAP,2967
CD82,2968
MLLT11,2968
IGHV1OR15-9,2968
TARS1,2968
RHOQ,2968
PTGES2,2968
ATP6V1A,2967
METTL7B,2968
GPR35,2968
UBB,2968
MYO3A,2968
ST7L,2968
TRAF3IP3,2969
KDM6B,2967
DNAJC25-GNG10,2969
CDYL,2968
RUFY3,2968
TEX44,2967
NRAP,2968
KIAA1210,2968
TTLL9,2968
WDR83,2968
TMEM87A,2967
MMP20,2968
CYP2A6,2968
TACC2,2968
CYP2U1,2968
STAG1,2967
HEATR9,2967
PHB,2968
ZFR2,2968
ZC2HC1A,2969
USP28,2968
KRTAP21-1,2968
SHB,2967
P4HA2,2968
SNF8,2968
LCP1,2968
LENEP,2968
CAMTA1,2968
IFNG,2968
ZNF266,2967
OR5K3,2968
RHAG,2968
SERTM2,2969
SNRNP70,2969
GNG5,2968
COMMD10,2968
EMX2,2968
MLH1,2968
SNRPN,2968
C8B,2968
ZNF469,2968
EMX1,2969
RPL34,2968
EPHA8,2968
GORAB,2968
SLC12A2,2968
PMP22,2968
ESD,2968
TMEM109,2968
AAK1,2968
FCRL4,2968
TEX54,2968
SNX8,2968
GAD1,2967
TXNRD1,2967
TSACC,2968
RBP5,2968
DISP2,2967
NECTIN1,2968
H4C6,2967
TMIE,2968
LILRA2,2967
SMURF1,2968
SLC30A6,2969
TRBV18,2968
DPEP1,2968
TAS2R38,2968
HSD17B10,2968
H2AC13,2968
MTCL1,2968
RIOX1,2968
ZFP92,2968
CRYZL1,2968
MAT2B,2967
KRTAP13-2,2968
ENSG00000268655,2968
RSU1,2966
CDNF,2968
ENSG00000198211,2968
ENSG00000266202,2967
PRB2,2968
PSG9,2968
ZNF517,2968
IGKV3OR2-268,2968
EAF1,2967
NTF3,2968
TTC39C,2967
WDR74,2968
CCDC170,2968
ANHX,2968
MAN2B1,2968
EXTL2,2968
EMSY,2967
TPBGL,2968
H2BC15,2968
KRTAP1-5,2968
AIDA,2968
VASP,2969
KDELR1,2967
RNF170,2968
AGBL3,2967
DYNLT2B,2968
TTC21B,2968
ENSG00000260537,2968
GOLGA8O,2968
IFI27L2,2968
GEMIN6,2968
CABP5,2969
SULT1C2,2967
RC3H1,2969
ZNF608,2968
PTGES,2968
OR1P1,2968
FANCD2OS,2968
CTSW,2968
RNF208,2966
NDUFS3,2968
ABTB2,2968
MEPE,2968
DIPK2A,2967
GNGT2,2968
CPD,2967
RSPO4,2968
ATPAF2,2968
ATP13A5,2967
FADS3,2968
TOMM40,2968
RUNDC3A,2968
GIMAP1,2968
RPN1,2968
GLYR1,2968
ANKRD37,2969
PLPP1,2968
AHNAK2,2968
CAPN15,2966
IGF2BP1,2968
KCNV1,2968
STOML1,2968
RTN4R,2968
ENSG00000286224,2968
SPDYE5,2968
CDSN,2968
PLA2G4E,2968
KDM2B,2968
OSCP1,2969
FA2H,2968
BBS12,2967
ARHGAP4,2968
HCAR1,2968
ZNF681,2968
ROCK2,2968
SLC16A10,2968
SGPP2,2968
AFAP1L1,2968
NOA1,2968
BLCAP,2968
MAPK11,2968
GSTM2,2968
ZNF510,2967
BMP4,2968
EEF1D,2967
ENSG00000241489,2968
MORN1,2966
CFHR2,2967
CDKL5,2968
PRPF18,2968
BCKDHB,2967
G3BP1,2967
NLRX1,2967
DPH3,2968
GCHFR,2968
CACNA1C,2968
SLC28A1,2968
NFAM1,2969
AVP,2969
CILP,2968
PDPR,2968
ERAL1,2968
WLS,2968
C1orf131,2967
ETHE1,2968
GABRP,2968
ACSM3,2969
NAV3,2969
LMCD1,2967
CD300LG,2968
MYG1,2969
NCAPH,2968
COX17,2968
DOCK4,2968
LGR4,2968
ARSL,2967
LDB2,2968
ZNF155,2968
TPRG1L,2968
CELF6,2968
CDH18,2967
PCDHA9,2967
CPB2,2968
FGFBP3,2970
USP6,2967
CD46,2968
HELLS,2968
RAB11A,2968
PUSL1,2968
CCDC6,2967
OCM2,2968
EGR3,2968
ADORA2B,2968
GJB3,2968
TAF6,2968
CELF4,2968
SLC49A3,2968
B3GALT5,2968
PITPNM2,2968
REP15,2968
TRPC7,2968
ZNF394,2968
OR8D2,2967
TRIM77,2968
C17orf98,2968
NR2F1,2968
ZNF75A,2968
ZNF391,2969
PSG3,2968
KRTAP10-2,2968
PDIK1L,2968
GRAMD1A,2968
WDR91,2968
MZT2A,2968
ATP6V0B,2966
PET117,2966
LIMK1,2969
P4HTM,2968
CWC27,2967
MYO1H,2967
KIF2A,2968
SBSN,2969
C1orf141,2968
UBR7,2968
GSPT2,2967
TUG1,2967
FBXW12,2969
FOXD2,2968
SPIN2B,2968
C10orf95,2967
IGHV3OR16-12,2968
LLCFC1,2968
VN1R2,2968
MRPL19,2968
TRAJ4,2968
PDK3,2968
THBS2,2968
OSBPL6,2967
APOBEC3F,2968
HOOK1,2967
CCDC87,2968
NAGPA,2968
ASCL3,2968
GPR65,2968
NKRF,2968
GLUD2,2968
TTC24,2968
TUBB6,2967
CD74,2969
CLBA1,2968
CACTIN,2968
KDM4F,2967
CR1,2968
MPC2,2968
FAF1,2967
EIF3C,2968
CEACAM6,2967
C1QC,2968
NBPF20,2968
ESYT1,2968
KLHL42,2967
VSTM1,2968
WASHC1,2969
BRS3,2968
IGFL4,2967
PPA1,2968
GP1BA,2968
LRRC24,2968
TRAV12-3,2967
DIDO1,2968
RAB3IP,2968
NHEJ1,2967
RAPGEF2,2969
EIF4G2,2967
ZNF687,2968
BRD9,2968
ZNF221,2968
IGFBP2,2968
PLCD3,2968
PRSS50,2968
DAD1,2969
OR6C74,2967
MAGEB17,2968
